updatetime,vehiclecount,_id,totalspaces,garagecode,streamtime
58:41.6,159,47636,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,377,47637,400,MAGASIN,11/3/2014 16:22
58:41.6,61,47638,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,660,47639,700,SALLING,11/3/2014 16:22
28:41.6,5,47640,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47641,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,727,47642,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,908,47643,953,BRUUNS,11/3/2014 16:22
28:41.6,150,47644,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,336,47645,400,MAGASIN,11/3/2014 16:22
28:41.6,52,47646,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,636,47647,700,SALLING,11/3/2014 16:22
58:41.5,2,47648,65,NORREPORT,11/3/2014 16:22
58:41.5,512,47649,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.5,665,47650,1240,SCANDCENTER,11/3/2014 16:22
58:41.5,878,47651,953,BRUUNS,11/3/2014 16:22
58:41.5,134,47652,130,BUSGADEHUSET,11/3/2014 16:22
58:41.5,307,47653,400,MAGASIN,11/3/2014 16:22
58:41.5,47,47654,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.5,605,47655,700,SALLING,11/3/2014 16:22
28:41.5,6,47656,65,NORREPORT,11/3/2014 16:22
28:41.5,512,47657,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.5,583,47658,1240,SCANDCENTER,11/3/2014 16:22
28:41.5,770,47659,953,BRUUNS,11/3/2014 16:22
28:41.5,146,47660,130,BUSGADEHUSET,11/3/2014 16:22
28:41.5,288,47661,400,MAGASIN,11/3/2014 16:22
28:41.5,35,47662,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.5,550,47663,700,SALLING,11/3/2014 16:22
58:41.6,7,47664,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47665,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,496,47666,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,710,47667,953,BRUUNS,11/3/2014 16:22
58:41.6,154,47668,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,278,47669,400,MAGASIN,11/3/2014 16:22
58:41.6,30,47670,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,486,47671,700,SALLING,11/3/2014 16:22
28:41.5,3,47672,65,NORREPORT,11/3/2014 16:22
28:41.5,512,47673,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.5,402,47674,1240,SCANDCENTER,11/3/2014 16:22
28:41.5,613,47675,953,BRUUNS,11/3/2014 16:22
28:41.5,164,47676,130,BUSGADEHUSET,11/3/2014 16:22
28:41.5,278,47677,400,MAGASIN,11/3/2014 16:22
28:41.5,20,47678,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.5,394,47679,700,SALLING,11/3/2014 16:22
58:41.6,8,47680,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47681,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,372,47682,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,549,47683,953,BRUUNS,11/3/2014 16:22
58:41.6,161,47684,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,241,47685,400,MAGASIN,11/3/2014 16:22
58:41.6,25,47686,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,306,47687,700,SALLING,11/3/2014 16:22
28:41.5,14,47688,65,NORREPORT,11/3/2014 16:22
28:41.5,512,47689,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.5,339,47690,1240,SCANDCENTER,11/3/2014 16:22
28:41.5,499,47691,953,BRUUNS,11/3/2014 16:22
28:41.5,169,47692,130,BUSGADEHUSET,11/3/2014 16:22
28:41.5,262,47693,400,MAGASIN,11/3/2014 16:22
28:41.5,24,47694,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.5,247,47695,700,SALLING,11/3/2014 16:22
58:41.6,15,47696,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47697,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,321,47698,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,442,47699,953,BRUUNS,11/3/2014 16:22
58:41.6,167,47700,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,293,47701,400,MAGASIN,11/3/2014 16:22
58:41.6,26,47702,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,211,47703,700,SALLING,11/3/2014 16:22
28:41.6,23,47704,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47705,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,285,47706,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,385,47707,953,BRUUNS,11/3/2014 16:22
28:41.6,166,47708,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,327,47709,400,MAGASIN,11/3/2014 16:22
28:41.6,26,47710,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,195,47711,700,SALLING,11/3/2014 16:22
58:41.7,28,47712,65,NORREPORT,11/3/2014 16:22
58:41.7,512,47713,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.7,287,47714,1240,SCANDCENTER,11/3/2014 16:22
58:41.7,359,47715,953,BRUUNS,11/3/2014 16:22
58:41.7,166,47716,130,BUSGADEHUSET,11/3/2014 16:22
58:41.7,334,47717,400,MAGASIN,11/3/2014 16:22
58:41.7,26,47718,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.7,161,47719,700,SALLING,11/3/2014 16:22
28:41.6,27,47720,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47721,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,285,47722,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,316,47723,953,BRUUNS,11/3/2014 16:22
28:41.6,163,47724,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,321,47725,400,MAGASIN,11/3/2014 16:22
28:41.6,23,47726,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,110,47727,700,SALLING,11/3/2014 16:22
58:41.6,25,47728,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47729,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,260,47730,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,320,47731,953,BRUUNS,11/3/2014 16:22
58:41.6,157,47732,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,256,47733,400,MAGASIN,11/3/2014 16:22
58:41.6,22,47734,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,87,47735,700,SALLING,11/3/2014 16:22
28:41.6,23,47736,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47737,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,241,47738,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,278,47739,953,BRUUNS,11/3/2014 16:22
28:41.6,143,47740,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,203,47741,400,MAGASIN,11/3/2014 16:22
28:41.6,16,47742,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,68,47743,700,SALLING,11/3/2014 16:22
58:41.5,22,47744,65,NORREPORT,11/3/2014 16:22
58:41.5,512,47745,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.5,212,47746,1240,SCANDCENTER,11/3/2014 16:22
58:41.5,198,47747,953,BRUUNS,11/3/2014 16:22
58:41.5,133,47748,130,BUSGADEHUSET,11/3/2014 16:22
58:41.5,142,47749,400,MAGASIN,11/3/2014 16:22
58:41.5,8,47750,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.5,56,47751,700,SALLING,11/3/2014 16:22
28:41.6,22,47752,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47753,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,189,47754,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,188,47755,953,BRUUNS,11/3/2014 16:22
28:41.6,118,47756,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,101,47757,400,MAGASIN,11/3/2014 16:22
28:41.6,7,47758,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,54,47759,700,SALLING,11/3/2014 16:22
58:41.6,22,47760,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47761,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,181,47762,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,118,47763,953,BRUUNS,11/3/2014 16:22
58:41.6,113,47764,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,43,47765,400,MAGASIN,11/3/2014 16:22
58:41.6,6,47766,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,49,47767,700,SALLING,11/3/2014 16:22
28:41.6,19,47768,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47769,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,179,47770,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,98,47771,953,BRUUNS,11/3/2014 16:22
28:41.6,107,47772,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,25,47773,400,MAGASIN,11/3/2014 16:22
28:41.6,5,47774,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,46,47775,700,SALLING,11/3/2014 16:22
58:41.6,18,47776,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47777,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,178,47778,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,59,47779,953,BRUUNS,11/3/2014 16:22
58:41.6,106,47780,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,25,47781,400,MAGASIN,11/3/2014 16:22
58:41.6,4,47782,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,46,47783,700,SALLING,11/3/2014 16:22
28:41.6,17,47784,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47785,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,176,47786,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,23,47787,953,BRUUNS,11/3/2014 16:22
28:41.6,103,47788,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,24,47789,400,MAGASIN,11/3/2014 16:22
28:41.6,4,47790,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,45,47791,700,SALLING,11/3/2014 16:22
58:41.6,17,47792,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47793,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,176,47794,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,23,47795,953,BRUUNS,11/3/2014 16:22
58:41.6,102,47796,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,24,47797,400,MAGASIN,11/3/2014 16:22
58:41.6,4,47798,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,45,47799,700,SALLING,11/3/2014 16:22
28:41.6,17,47800,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47801,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,177,47802,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,23,47803,953,BRUUNS,11/3/2014 16:22
28:41.6,100,47804,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,24,47805,400,MAGASIN,11/3/2014 16:22
28:41.6,3,47806,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,45,47807,700,SALLING,11/3/2014 16:22
58:41.6,16,47808,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47809,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,177,47810,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,23,47811,953,BRUUNS,11/3/2014 16:22
58:41.6,99,47812,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,24,47813,400,MAGASIN,11/3/2014 16:22
58:41.6,3,47814,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,46,47815,700,SALLING,11/3/2014 16:22
28:41.6,16,47816,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47817,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,176,47818,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,23,47819,953,BRUUNS,11/3/2014 16:22
28:41.6,99,47820,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,24,47821,400,MAGASIN,11/3/2014 16:22
28:41.6,3,47822,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,46,47823,700,SALLING,11/3/2014 16:22
58:41.6,16,47824,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47825,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,176,47826,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,23,47827,953,BRUUNS,11/3/2014 16:22
58:41.6,99,47828,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,24,47829,400,MAGASIN,11/3/2014 16:22
58:41.6,3,47830,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,46,47831,700,SALLING,11/3/2014 16:22
28:41.6,16,47832,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47833,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,176,47834,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,23,47835,953,BRUUNS,11/3/2014 16:22
28:41.6,99,47836,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,24,47837,400,MAGASIN,11/3/2014 16:22
28:41.6,3,47838,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,47,47839,700,SALLING,11/3/2014 16:22
58:41.6,16,47840,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47841,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,176,47842,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,24,47843,953,BRUUNS,11/3/2014 16:22
58:41.6,99,47844,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,24,47845,400,MAGASIN,11/3/2014 16:22
58:41.6,3,47846,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,47,47847,700,SALLING,11/3/2014 16:22
28:41.6,16,47848,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47849,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,176,47850,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,24,47851,953,BRUUNS,11/3/2014 16:22
28:41.6,99,47852,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,24,47853,400,MAGASIN,11/3/2014 16:22
28:41.6,3,47854,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,47,47855,700,SALLING,11/3/2014 16:22
58:41.6,16,47856,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47857,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,176,47858,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,24,47859,953,BRUUNS,11/3/2014 16:22
58:41.6,98,47860,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,24,47861,400,MAGASIN,11/3/2014 16:22
58:41.6,3,47862,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,47,47863,700,SALLING,11/3/2014 16:22
28:41.6,16,47864,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47865,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,176,47866,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,25,47867,953,BRUUNS,11/3/2014 16:22
28:41.6,97,47868,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,24,47869,400,MAGASIN,11/3/2014 16:22
28:41.6,3,47870,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,47,47871,700,SALLING,11/3/2014 16:22
58:41.6,16,47872,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47873,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,181,47874,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,27,47875,953,BRUUNS,11/3/2014 16:22
58:41.6,96,47876,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,26,47877,400,MAGASIN,11/3/2014 16:22
58:41.6,3,47878,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,48,47879,700,SALLING,11/3/2014 16:22
28:41.6,15,47880,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47881,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,198,47882,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,33,47883,953,BRUUNS,11/3/2014 16:22
28:41.6,99,47884,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,28,47885,400,MAGASIN,11/3/2014 16:22
28:41.6,4,47886,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,52,47887,700,SALLING,11/3/2014 16:22
58:41.6,14,47888,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47889,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,210,47890,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,37,47891,953,BRUUNS,11/3/2014 16:22
58:41.6,100,47892,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,29,47893,400,MAGASIN,11/3/2014 16:22
58:41.6,5,47894,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,54,47895,700,SALLING,11/3/2014 16:22
28:41.6,19,47896,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47897,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,244,47898,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,51,47899,953,BRUUNS,11/3/2014 16:22
28:41.6,105,47900,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,32,47901,400,MAGASIN,11/3/2014 16:22
28:41.6,7,47902,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,62,47903,700,SALLING,11/3/2014 16:22
58:41.6,14,47904,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47905,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,293,47906,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,65,47907,953,BRUUNS,11/3/2014 16:22
58:41.6,100,47908,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,39,47909,400,MAGASIN,11/3/2014 16:22
58:41.6,12,47910,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,80,47911,700,SALLING,11/3/2014 16:22
28:41.6,8,47912,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47913,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,418,47914,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,90,47915,953,BRUUNS,11/3/2014 16:22
28:41.6,99,47916,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,54,47917,400,MAGASIN,11/3/2014 16:22
28:41.6,23,47918,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,112,47919,700,SALLING,11/3/2014 16:22
58:41.6,8,47920,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47921,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,482,47922,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,130,47923,953,BRUUNS,11/3/2014 16:22
58:41.6,102,47924,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,85,47925,400,MAGASIN,11/3/2014 16:22
58:41.6,30,47926,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,151,47927,700,SALLING,11/3/2014 16:22
28:41.6,5,47928,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47929,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,498,47930,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,180,47931,953,BRUUNS,11/3/2014 16:22
28:41.6,106,47932,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,102,47933,400,MAGASIN,11/3/2014 16:22
28:41.6,31,47934,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,197,47935,700,SALLING,11/3/2014 16:22
58:41.6,7,47936,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47937,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,508,47938,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,250,47939,953,BRUUNS,11/3/2014 16:22
58:41.6,116,47940,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,112,47941,400,MAGASIN,11/3/2014 16:22
58:41.6,40,47942,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,268,47943,700,SALLING,11/3/2014 16:22
28:41.6,8,47944,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47945,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,543,47946,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,403,47947,953,BRUUNS,11/3/2014 16:22
28:41.6,144,47948,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,160,47949,400,MAGASIN,11/3/2014 16:22
28:41.6,43,47950,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,365,47951,700,SALLING,11/3/2014 16:22
58:41.6,12,47952,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47953,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,559,47954,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,586,47955,953,BRUUNS,11/3/2014 16:22
58:41.6,169,47956,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,227,47957,400,MAGASIN,11/3/2014 16:22
58:41.6,47,47958,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,467,47959,700,SALLING,11/3/2014 16:22
28:41.6,20,47960,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47961,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,622,47962,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,709,47963,953,BRUUNS,11/3/2014 16:22
28:41.6,180,47964,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,298,47965,400,MAGASIN,11/3/2014 16:22
28:41.6,48,47966,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,545,47967,700,SALLING,11/3/2014 16:22
58:41.6,17,47968,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47969,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,667,47970,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,863,47971,953,BRUUNS,11/3/2014 16:22
58:41.6,178,47972,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,336,47973,400,MAGASIN,11/3/2014 16:22
58:41.6,49,47974,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,623,47975,700,SALLING,11/3/2014 16:22
28:41.6,13,47976,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47977,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,703,47978,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,953,47979,953,BRUUNS,11/3/2014 16:22
28:41.6,184,47980,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,364,47981,400,MAGASIN,11/3/2014 16:22
28:41.6,52,47982,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,684,47983,700,SALLING,11/3/2014 16:22
58:41.6,18,47984,65,NORREPORT,11/3/2014 16:22
58:41.6,512,47985,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,766,47986,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,953,47987,953,BRUUNS,11/3/2014 16:22
58:41.6,181,47988,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,378,47989,400,MAGASIN,11/3/2014 16:22
58:41.6,59,47990,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,695,47991,700,SALLING,11/3/2014 16:22
28:41.6,22,47992,65,NORREPORT,11/3/2014 16:22
28:41.6,512,47993,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,798,47994,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,953,47995,953,BRUUNS,11/3/2014 16:22
28:41.6,181,47996,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,375,47997,400,MAGASIN,11/3/2014 16:22
28:41.6,76,47998,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,688,47999,700,SALLING,11/3/2014 16:22
58:41.6,22,48000,65,NORREPORT,11/3/2014 16:22
58:41.6,512,48001,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,819,48002,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,953,48003,953,BRUUNS,11/3/2014 16:22
58:41.6,177,48004,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,378,48005,400,MAGASIN,11/3/2014 16:22
58:41.6,82,48006,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,681,48007,700,SALLING,11/3/2014 16:22
28:41.6,25,48008,65,NORREPORT,11/3/2014 16:22
28:41.6,512,48009,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,825,48010,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,953,48011,953,BRUUNS,11/3/2014 16:22
28:41.6,175,48012,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,367,48013,400,MAGASIN,11/3/2014 16:22
28:41.6,84,48014,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,684,48015,700,SALLING,11/3/2014 16:22
58:41.6,26,48016,65,NORREPORT,11/3/2014 16:22
58:41.6,512,48017,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,802,48018,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,953,48019,953,BRUUNS,11/3/2014 16:22
58:41.6,167,48020,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,336,48021,400,MAGASIN,11/3/2014 16:22
58:41.6,84,48022,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,657,48023,700,SALLING,11/3/2014 16:22
28:41.6,17,48024,65,NORREPORT,11/3/2014 16:22
28:41.6,512,48025,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,759,48026,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,953,48027,953,BRUUNS,11/3/2014 16:22
28:41.6,167,48028,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,342,48029,400,MAGASIN,11/3/2014 16:22
28:41.6,77,48030,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,643,48031,700,SALLING,11/3/2014 16:22
58:41.6,18,48032,65,NORREPORT,11/3/2014 16:22
58:41.6,512,48033,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,708,48034,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,943,48035,953,BRUUNS,11/3/2014 16:22
58:41.6,181,48036,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,322,48037,400,MAGASIN,11/3/2014 16:22
58:41.6,72,48038,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,617,48039,700,SALLING,11/3/2014 16:22
28:41.6,11,48040,65,NORREPORT,11/3/2014 16:22
28:41.6,512,48041,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,575,48042,1240,SCANDCENTER,11/3/2014 16:22
28:41.6,843,48043,953,BRUUNS,11/3/2014 16:22
28:41.6,176,48044,130,BUSGADEHUSET,11/3/2014 16:22
28:41.6,294,48045,400,MAGASIN,11/3/2014 16:22
28:41.6,54,48046,210,KALKVAERKSVEJ,11/3/2014 16:22
28:41.6,585,48047,700,SALLING,11/3/2014 16:22
58:41.6,14,48048,65,NORREPORT,11/3/2014 16:22
58:41.6,512,48049,512,SKOLEBAKKEN,11/3/2014 16:22
58:41.6,489,48050,1240,SCANDCENTER,11/3/2014 16:22
58:41.6,753,48051,953,BRUUNS,11/3/2014 16:22
58:41.6,179,48052,130,BUSGADEHUSET,11/3/2014 16:22
58:41.6,258,48053,400,MAGASIN,11/3/2014 16:22
58:41.6,43,48054,210,KALKVAERKSVEJ,11/3/2014 16:22
58:41.6,518,48055,700,SALLING,11/3/2014 16:22
28:41.6,17,48056,65,NORREPORT,11/3/2014 16:22
28:41.6,512,48057,512,SKOLEBAKKEN,11/3/2014 16:22
28:41.6,404,48058,1240,SCANDCENTER,11/3/2014 16:22
