updatetime,vehiclecount,totalspaces,garagecode,streamtime
1644,45,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,140,1240,3,1618
1674,58,953,4,1618
1674,122,130,5,1618
1674,16,400,6,1618
1674,27,210,7,1618
1674,45,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,140,1240,3,1618
1644,58,953,4,1618
1644,117,130,5,1618
1644,16,400,6,1618
1644,27,210,7,1618
1644,45,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,140,1240,3,1618
1674,58,953,4,1618
1674,111,130,5,1618
1674,16,400,6,1618
1674,27,210,7,1618
1674,45,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,140,1240,3,1618
1644,57,953,4,1618
1644,111,130,5,1618
1644,16,400,6,1618
1644,27,210,7,1618
1644,45,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,141,1240,3,1618
1674,57,953,4,1618
1674,109,130,5,1618
1674,16,400,6,1618
1674,27,210,7,1618
1674,45,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,141,1240,3,1618
1644,57,953,4,1618
1644,106,130,5,1618
1644,16,400,6,1618
1644,27,210,7,1618
1644,45,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,141,1240,3,1618
1674,58,953,4,1618
1674,104,130,5,1618
1674,16,400,6,1618
1674,27,210,7,1618
1674,45,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,141,1240,3,1618
1644,58,953,4,1618
1644,97,130,5,1618
1644,16,400,6,1618
1644,27,210,7,1618
1644,45,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,141,1240,3,1618
1674,58,953,4,1618
1674,92,130,5,1618
1674,14,400,6,1618
1674,27,210,7,1618
1674,44,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,141,1240,3,1618
1644,60,953,4,1618
1644,92,130,5,1618
1644,14,400,6,1618
1644,27,210,7,1618
1644,44,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,146,1240,3,1618
1674,60,953,4,1618
1674,90,130,5,1618
1674,14,400,6,1618
1674,27,210,7,1618
1674,44,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,148,1240,3,1618
1644,60,953,4,1618
1644,90,130,5,1618
1644,14,400,6,1618
1644,27,210,7,1618
1644,44,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,147,1240,3,1618
1674,67,953,4,1618
1674,90,130,5,1618
1674,14,400,6,1618
1674,27,210,7,1618
1674,45,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,143,1240,3,1618
1644,71,953,4,1618
1644,96,130,5,1618
1644,15,400,6,1618
1644,27,210,7,1618
1644,45,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,142,1240,3,1618
1674,82,953,4,1618
1674,101,130,5,1618
1674,23,400,6,1618
1674,27,210,7,1618
1674,44,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,140,1240,3,1618
1644,129,953,4,1618
1644,106,130,5,1618
1644,40,400,6,1618
1644,27,210,7,1618
1644,39,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,135,1240,3,1618
1674,188,953,4,1618
1674,114,130,5,1618
1674,49,400,6,1618
1674,31,210,7,1618
1674,101,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,131,1240,3,1618
1644,246,953,4,1618
1644,121,130,5,1618
1644,58,400,6,1618
1644,32,210,7,1618
1644,123,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,141,1240,3,1618
1674,310,953,4,1618
1674,130,130,5,1618
1674,71,400,6,1618
1674,38,210,7,1618
1674,141,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,134,1240,3,1618
1644,374,953,4,1618
1644,137,130,5,1618
1644,78,400,6,1618
1644,42,210,7,1618
1644,155,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,132,1240,3,1618
1674,379,953,4,1618
1674,140,130,5,1618
1674,88,400,6,1618
1674,43,210,7,1618
1674,160,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,123,1240,3,1618
1644,407,953,4,1618
1644,148,130,5,1618
1644,80,400,6,1618
1644,40,210,7,1618
1644,171,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,120,1240,3,1618
1674,418,953,4,1618
1674,146,130,5,1618
1674,78,400,6,1618
1674,39,210,7,1618
1674,170,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,114,1240,3,1618
1644,395,953,4,1618
1644,140,130,5,1618
1644,80,400,6,1618
1644,38,210,7,1618
1644,159,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,118,1240,3,1618
1674,388,953,4,1618
1674,128,130,5,1618
1674,76,400,6,1618
1674,38,210,7,1618
1674,137,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,120,1240,3,1618
1644,350,953,4,1618
1644,132,130,5,1618
1644,72,400,6,1618
1644,34,210,7,1618
1644,133,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,111,1240,3,1618
1674,298,953,4,1618
1674,97,130,5,1618
1674,61,400,6,1618
1674,32,210,7,1618
1674,115,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,106,1240,3,1618
1644,260,953,4,1618
1644,90,130,5,1618
1644,47,400,6,1618
1644,29,210,7,1618
1644,106,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,98,1240,3,1618
1674,209,953,4,1618
1674,88,130,5,1618
1674,51,400,6,1618
1674,28,210,7,1618
1674,99,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,98,1240,3,1618
1644,137,953,4,1618
1644,79,130,5,1618
1644,51,400,6,1618
1644,28,210,7,1618
1644,90,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,109,1240,3,1618
1674,128,953,4,1618
1674,71,130,5,1618
1674,41,400,6,1618
1674,28,210,7,1618
1674,74,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,105,1240,3,1618
1644,118,953,4,1618
1644,71,130,5,1618
1644,43,400,6,1618
1644,30,210,7,1618
1644,68,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,104,1240,3,1618
1674,131,953,4,1618
1674,74,130,5,1618
1674,38,400,6,1618
1674,33,210,7,1618
1674,69,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,102,1240,3,1618
1644,122,953,4,1618
1644,69,130,5,1618
1644,39,400,6,1618
1644,33,210,7,1618
1644,69,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,104,1240,3,1618
1674,121,953,4,1618
1674,68,130,5,1618
1674,33,400,6,1618
1674,32,210,7,1618
1674,69,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,107,1240,3,1618
1644,121,953,4,1618
1644,65,130,5,1618
1644,28,400,6,1618
1644,30,210,7,1618
1644,63,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,108,1240,3,1618
1674,122,953,4,1618
1674,60,130,5,1618
1674,24,400,6,1618
1674,28,210,7,1618
1674,61,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,106,1240,3,1618
1644,128,953,4,1618
1644,63,130,5,1618
1644,21,400,6,1618
1644,28,210,7,1618
1644,60,700,8,1618
1674,58,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,109,1240,3,1618
1674,106,953,4,1618
1674,56,130,5,1618
1674,17,400,6,1618
1674,29,210,7,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,113,1240,3,1618
1644,104,953,4,1618
1644,55,130,5,1618
1644,16,400,6,1618
1644,29,210,7,1618
1644,58,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,114,1240,3,1618
1674,100,953,4,1618
1674,59,130,5,1618
1674,15,400,6,1618
1674,30,210,7,1618
1674,57,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,116,1240,3,1618
1644,97,953,4,1618
1644,60,130,5,1618
1644,15,400,6,1618
1644,29,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,118,1240,3,1618
1674,87,953,4,1618
1674,54,130,5,1618
1674,15,400,6,1618
1674,28,210,7,1618
1674,57,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,118,1240,3,1618
1644,62,953,4,1618
1644,55,130,5,1618
1644,15,400,6,1618
1644,28,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,118,1240,3,1618
1674,62,953,4,1618
1674,58,130,5,1618
1674,15,400,6,1618
1674,28,210,7,1618
1674,57,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,119,1240,3,1618
1644,61,953,4,1618
1644,59,130,5,1618
1644,15,400,6,1618
1644,28,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,119,1240,3,1618
1674,61,953,4,1618
1674,56,130,5,1618
1674,15,400,6,1618
1674,28,210,7,1618
1674,57,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,119,1240,3,1618
1644,61,953,4,1618
1644,55,130,5,1618
1644,15,400,6,1618
1644,28,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,120,1240,3,1618
1674,61,953,4,1618
1674,55,130,5,1618
1674,15,400,6,1618
1674,28,210,7,1618
1674,57,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,120,1240,3,1618
1644,61,953,4,1618
1644,54,130,5,1618
1644,15,400,6,1618
1644,28,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,120,1240,3,1618
1674,61,953,4,1618
1674,56,130,5,1618
1674,15,400,6,1618
1674,28,210,7,1618
1674,57,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,120,1240,3,1618
1644,61,953,4,1618
1644,56,130,5,1618
1644,15,400,6,1618
1644,28,210,7,1618
1644,57,700,8,1618
1674,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,122,1240,3,1618
1674,62,953,4,1618
1674,56,130,5,1618
1674,15,400,6,1618
1674,28,210,7,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,124,1240,3,1618
1644,62,953,4,1618
1644,56,130,5,1618
1644,15,400,6,1618
1644,28,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,125,1240,3,1618
1674,64,953,4,1618
1674,56,130,5,1618
1674,18,400,6,1618
1674,28,210,7,1618
1674,57,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,135,1240,3,1618
1644,71,953,4,1618
1644,58,130,5,1618
1644,20,400,6,1618
1644,29,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,150,1240,3,1618
1674,76,953,4,1618
1674,60,130,5,1618
1674,20,400,6,1618
1674,32,210,7,1618
1674,58,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,188,1240,3,1618
1644,48,953,4,1618
1644,57,130,5,1618
1644,33,400,6,1618
1644,38,210,7,1618
1644,70,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,274,1240,3,1618
1674,70,953,4,1618
1674,62,130,5,1618
1674,53,400,6,1618
1674,56,210,7,1618
1674,93,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,414,1240,3,1618
1644,142,953,4,1618
1644,75,130,5,1618
1644,91,400,6,1618
1644,72,210,7,1618
1644,155,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,519,1240,3,1618
1674,200,953,4,1618
1674,67,130,5,1618
1674,122,400,6,1618
1674,76,210,7,1618
1674,215,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,607,1240,3,1618
1644,233,953,4,1618
1644,78,130,5,1618
1644,144,400,6,1618
1644,80,210,7,1618
1644,252,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,643,1240,3,1618
1674,275,953,4,1618
1674,86,130,5,1618
1674,166,400,6,1618
1674,85,210,7,1618
1674,304,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,666,1240,3,1618
1644,374,953,4,1618
1644,110,130,5,1618
1644,208,400,6,1618
1644,92,210,7,1618
1644,384,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,688,1240,3,1618
1674,460,953,4,1618
1674,127,130,5,1618
1674,236,400,6,1618
1674,94,210,7,1618
1674,463,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,716,1240,3,1618
1644,557,953,4,1618
1644,134,130,5,1618
1644,301,400,6,1618
1644,93,210,7,1618
1644,529,700,8,1618
1674,590,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,753,1240,3,1618
1674,629,953,4,1618
1674,132,130,5,1618
1674,317,400,6,1618
1674,89,210,7,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,759,1240,3,1618
1644,659,953,4,1618
1644,128,130,5,1618
1644,340,400,6,1618
1644,96,210,7,1618
1644,632,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,746,1240,3,1618
1674,679,953,4,1618
1674,127,130,5,1618
1674,370,400,6,1618
1674,99,210,7,1618
1674,640,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,737,1240,3,1618
1644,679,953,4,1618
1644,130,130,5,1618
1644,373,400,6,1618
1644,106,210,7,1618
1644,666,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,729,1240,3,1618
1674,683,953,4,1618
1674,129,130,5,1618
1674,367,400,6,1618
1674,102,210,7,1618
1674,657,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,709,1240,3,1618
1644,669,953,4,1618
1644,127,130,5,1618
1644,357,400,6,1618
1644,96,210,7,1618
1644,631,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,681,1240,3,1618
1674,641,953,4,1618
1674,112,130,5,1618
1674,336,400,6,1618
1674,88,210,7,1618
1674,603,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,625,1240,3,1618
1644,604,953,4,1618
1644,94,130,5,1618
1644,295,400,6,1618
1644,70,210,7,1618
1644,536,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,567,1240,3,1618
1674,553,953,4,1618
1674,85,130,5,1618
1674,277,400,6,1618
1674,55,210,7,1618
1674,463,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,475,1240,3,1618
1644,504,953,4,1618
1644,79,130,5,1618
1644,257,400,6,1618
1644,48,210,7,1618
1644,407,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,391,1240,3,1618
1674,467,953,4,1618
1674,69,130,5,1618
1674,225,400,6,1618
1674,42,210,7,1618
1674,361,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,318,1240,3,1618
1644,431,953,4,1618
1644,73,130,5,1618
1644,224,400,6,1618
1644,39,210,7,1618
1644,321,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,264,1240,3,1618
1674,376,953,4,1618
1674,67,130,5,1618
1674,181,400,6,1618
1674,36,210,7,1618
1674,269,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,252,1240,3,1618
1644,311,953,4,1618
1644,46,130,5,1618
1644,152,400,6,1618
1644,35,210,7,1618
1644,199,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,225,1240,3,1618
1674,271,953,4,1618
1674,43,130,5,1618
1674,131,400,6,1618
1674,37,210,7,1618
1674,157,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,224,1240,3,1618
1644,201,953,4,1618
1644,41,130,5,1618
1644,123,400,6,1618
1644,38,210,7,1618
1644,115,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,208,1240,3,1618
1674,163,953,4,1618
1674,41,130,5,1618
1674,104,400,6,1618
1674,37,210,7,1618
1674,101,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,214,1240,3,1618
1644,151,953,4,1618
1644,37,130,5,1618
1644,74,400,6,1618
1644,37,210,7,1618
1644,78,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,215,1240,3,1618
1674,145,953,4,1618
1674,27,130,5,1618
1674,56,400,6,1618
1674,34,210,7,1618
1674,68,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,200,1240,3,1618
1644,125,953,4,1618
1644,16,130,5,1618
1644,38,400,6,1618
1644,29,210,7,1618
1644,63,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,193,1240,3,1618
1674,92,953,4,1618
1674,13,130,5,1618
1674,25,400,6,1618
1674,27,210,7,1618
1674,60,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,186,1240,3,1618
1644,87,953,4,1618
1644,8,130,5,1618
1644,22,400,6,1618
1644,27,210,7,1618
1644,59,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,181,1240,3,1618
1674,86,953,4,1618
1674,6,130,5,1618
1674,17,400,6,1618
1674,28,210,7,1618
1674,58,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,176,1240,3,1618
1644,80,953,4,1618
1644,1,130,5,1618
1644,14,400,6,1618
1644,27,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,174,1240,3,1618
1674,69,953,4,1618
1674,5,130,5,1618
1674,12,400,6,1618
1674,27,210,7,1618
1674,56,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,178,1240,3,1618
1644,45,953,4,1618
1644,4,130,5,1618
1644,12,400,6,1618
1644,27,210,7,1618
1644,56,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,180,1240,3,1618
1674,45,953,4,1618
1674,3,130,5,1618
1674,11,400,6,1618
1674,27,210,7,1618
1674,56,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,180,1240,3,1618
1644,45,953,4,1618
1644,2,130,5,1618
1644,11,400,6,1618
1644,27,210,7,1618
1644,56,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,180,1240,3,1618
1674,45,953,4,1618
1674,2,130,5,1618
1674,11,400,6,1618
1674,27,210,7,1618
1674,57,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,180,1240,3,1618
1644,45,953,4,1618
1644,2,130,5,1618
1644,11,400,6,1618
1644,27,210,7,1618
1644,57,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,180,1240,3,1618
1674,45,953,4,1618
1674,1,130,5,1618
1674,11,400,6,1618
1674,27,210,7,1618
1674,58,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,180,1240,3,1618
1644,45,953,4,1618
1644,1,130,5,1618
1644,11,400,6,1618
1644,27,210,7,1618
1644,60,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,180,1240,3,1618
1674,45,953,4,1618
1674,1,130,5,1618
1674,11,400,6,1618
1674,27,210,7,1618
1674,60,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,180,1240,3,1618
1644,46,953,4,1618
1644,1,130,5,1618
1644,11,400,6,1618
1644,27,210,7,1618
1644,60,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,181,1240,3,1618
1674,46,953,4,1618
1674,1,130,5,1618
1674,11,400,6,1618
1674,27,210,7,1618
1674,60,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,183,1240,3,1618
1644,46,953,4,1618
1644,0,130,5,1618
1644,11,400,6,1618
1644,27,210,7,1618
1644,59,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,185,1240,3,1618
1674,50,953,4,1618
1674,0,130,5,1618
1674,12,400,6,1618
1674,27,210,7,1618
1674,59,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,204,1240,3,1618
1644,58,953,4,1618
1644,2,130,5,1618
1644,16,400,6,1618
1644,28,210,7,1618
1644,60,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,219,1240,3,1618
1674,64,953,4,1618
1674,9,130,5,1618
1674,17,400,6,1618
1674,31,210,7,1618
1674,66,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,248,1240,3,1618
1644,78,953,4,1618
1644,13,130,5,1618
1644,27,400,6,1618
1644,39,210,7,1618
1644,71,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,326,1240,3,1618
1674,115,953,4,1618
1674,13,130,5,1618
1674,49,400,6,1618
1674,53,210,7,1618
1674,108,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,475,1240,3,1618
1644,180,953,4,1618
1644,15,130,5,1618
1644,64,400,6,1618
1644,68,210,7,1618
1644,155,700,8,1618
1674,90,400,6,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,569,1240,3,1618
1674,223,953,4,1618
1674,22,130,5,1618
1674,79,210,7,1618
1674,204,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,635,1240,3,1618
1644,266,953,4,1618
1644,36,130,5,1618
1644,124,400,6,1618
1644,83,210,7,1618
1644,248,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,679,1240,3,1618
1674,317,953,4,1618
1674,51,130,5,1618
1674,156,400,6,1618
1674,86,210,7,1618
1674,311,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,703,1240,3,1618
1644,397,953,4,1618
1644,77,130,5,1618
1644,208,400,6,1618
1644,89,210,7,1618
1644,390,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,732,1240,3,1618
1674,469,953,4,1618
1674,109,130,5,1618
1674,241,400,6,1618
1674,86,210,7,1618
1674,462,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,738,1240,3,1618
1644,539,953,4,1618
1644,150,130,5,1618
1644,275,400,6,1618
1644,89,210,7,1618
1644,493,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,763,1240,3,1618
1674,580,953,4,1618
1674,153,130,5,1618
1674,293,400,6,1618
1674,82,210,7,1618
1674,534,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,765,1240,3,1618
1644,653,953,4,1618
1644,165,130,5,1618
1644,320,400,6,1618
1644,85,210,7,1618
1644,538,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,769,1240,3,1618
1674,717,953,4,1618
1674,177,130,5,1618
1674,340,400,6,1618
1674,83,210,7,1618
1674,576,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,762,1240,3,1618
1644,745,953,4,1618
1644,188,130,5,1618
1644,341,400,6,1618
1644,87,210,7,1618
1644,600,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,755,1240,3,1618
1674,750,953,4,1618
1674,191,130,5,1618
1674,339,400,6,1618
1674,90,210,7,1618
1674,604,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,732,1240,3,1618
1644,714,953,4,1618
1644,198,130,5,1618
1644,348,400,6,1618
1644,84,210,7,1618
1644,595,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,684,1240,3,1618
1674,679,953,4,1618
1674,208,130,5,1618
1674,313,400,6,1618
1674,78,210,7,1618
1674,603,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,638,1240,3,1618
1644,663,953,4,1618
1644,206,130,5,1618
1644,297,400,6,1618
1644,66,210,7,1618
1644,542,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,594,1240,3,1618
1674,630,953,4,1618
1674,207,130,5,1618
1674,263,400,6,1618
1674,52,210,7,1618
1674,496,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,473,1240,3,1618
1644,611,953,4,1618
1644,204,130,5,1618
1644,230,400,6,1618
1644,53,210,7,1618
1644,415,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,399,1240,3,1618
1674,572,953,4,1618
1674,228,130,5,1618
1674,209,400,6,1618
1674,54,210,7,1618
1674,391,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,349,1240,3,1618
1644,534,953,4,1618
1644,239,130,5,1618
1644,195,400,6,1618
1644,52,210,7,1618
1644,339,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,308,1240,3,1618
1674,482,953,4,1618
1674,224,130,5,1618
1674,177,400,6,1618
1674,46,210,7,1618
1674,297,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,284,1240,3,1618
1644,423,953,4,1618
1644,235,130,5,1618
1644,154,400,6,1618
1644,43,210,7,1618
1644,248,700,8,1618
1674,0,65,1,1618
1674,0,512,2,1618
1674,265,1240,3,1618
1674,373,953,4,1618
1674,250,130,5,1618
1674,160,400,6,1618
1674,41,210,7,1618
1674,210,700,8,1618
1644,0,65,1,1618
1644,0,512,2,1618
1644,249,1240,3,1618
1644,304,953,4,1618
1644,248,130,5,1618
1644,155,400,6,1618
1644,40,210,7,1618
1644,183,700,8,1618
1675,0,65,1,1619
1675,0,512,2,1619
1675,232,1240,3,1619
1675,250,953,4,1619
1675,238,130,5,1619
1675,133,400,6,1619
1675,38,210,7,1619
1675,154,700,8,1619
1645,0,65,1,1619
1645,0,512,2,1619
1645,229,1240,3,1619
1645,222,953,4,1619
1645,228,130,5,1619
1645,105,400,6,1619
1645,37,210,7,1619
1645,129,700,8,1619
1675,0,65,1,1619
1675,0,512,2,1619
1675,229,1240,3,1619
1675,218,953,4,1619
1675,226,130,5,1619
1675,89,400,6,1619
1675,38,210,7,1619
1675,116,700,8,1619
1645,0,65,1,1619
1645,0,512,2,1619
1645,226,1240,3,1619
1645,176,953,4,1619
1645,212,130,5,1619
1645,74,400,6,1619
1645,30,210,7,1619
1645,105,700,8,1619
1675,0,65,1,1619
1675,0,512,2,1619
1675,219,1240,3,1619
1675,135,953,4,1619
1675,206,130,5,1619
1675,53,400,6,1619
1675,27,210,7,1619
1675,98,700,8,1619
1645,0,65,1,1619
1645,0,512,2,1619
1645,209,1240,3,1619
1645,129,953,4,1619
1645,202,130,5,1619
1645,33,400,6,1619
1645,28,210,7,1619
1645,92,700,8,1619
1675,0,65,1,1619
1675,0,512,2,1619
1675,210,1240,3,1619
1675,111,953,4,1619
1675,198,130,5,1619
1675,27,400,6,1619
1675,28,210,7,1619
1675,91,700,8,1619
1645,0,65,1,1619
1645,0,512,2,1619
1645,209,1240,3,1619
1645,104,953,4,1619
1645,197,130,5,1619
1645,21,400,6,1619
1645,27,210,7,1619
1645,90,700,8,1619
1675,0,65,1,1619
1675,0,512,2,1619
1675,207,1240,3,1619
1675,85,953,4,1619
1675,195,130,5,1619
1675,21,400,6,1619
1675,27,210,7,1619
1675,90,700,8,1619
1645,0,65,1,1619
1645,0,512,2,1619
1645,205,1240,3,1619
1645,59,953,4,1619
1645,193,130,5,1619
1645,21,400,6,1619
1645,27,210,7,1619
1645,89,700,8,1619
1675,0,65,1,1619
1675,0,512,2,1619
1675,204,1240,3,1619
1675,57,953,4,1619
1675,191,130,5,1619
1675,21,400,6,1619
1675,28,210,7,1619
1675,89,700,8,1619
1645,0,65,1,1619
1645,0,512,2,1619
1645,203,1240,3,1619
1645,9,953,4,1619
1645,193,130,5,1619
1645,21,400,6,1619
1645,27,210,7,1619
1645,89,700,8,1619
1675,0,65,1,1619
1675,0,512,2,1619
1675,203,1240,3,1619
1675,9,953,4,1619
1675,189,130,5,1619
1675,21,400,6,1619
1675,27,210,7,1619
1675,90,700,8,1619
1645,0,65,1,1619
1645,0,512,2,1619
1645,203,1240,3,1619
1645,9,953,4,1619
1645,189,130,5,1619
1645,21,400,6,1619
1645,27,210,7,1619
